user_id,url,session_id,timestamp,page_views,session_length_seconds,is_bounce
u073,/checkout,sess_0995,2024-01-01 01:35:03,16,2614,0
u183,/privacy,sess_0996,2024-01-01 14:57:23,3,2418,0
u112,/faq,sess_0997,2024-01-01 12:25:20,3,333,0
u046,/contact,sess_0998,2024-01-01 16:43:03,17,3083,0
u146,/login,sess_0999,2024-01-01 21:10:06,13,1936,0
u038,/terms,sess_1000,2024-01-01 06:28:58,11,2339,0
u069,/product,sess_1001,2024-01-01 15:49:00,5,307,0
u005,/contact,sess_1002,2024-01-01 12:51:23,5,2278,0
u026,/blog,sess_1003,2024-01-01 06:09:39,3,2662,0
u139,/login,sess_1004,2024-01-01 09:15:14,18,195,0
u077,/terms,sess_1005,2024-01-01 08:34:50,4,2954,0
u050,/search,sess_1006,2024-01-01 11:08:29,2,1365,0
u033,/product,sess_1007,2024-01-01 07:24:54,8,2007,0
u088,/about,sess_1008,2024-01-01 09:59:51,16,177,0
u044,/product,sess_1009,2024-01-01 04:05:55,9,2784,0
u006,/home,sess_1010,2024-01-01 13:11:03,3,375,0
u162,/signup,sess_1011,2024-01-01 09:32:02,17,2563,0
u192,/terms,sess_1012,2024-01-01 11:59:12,7,672,0
u114,/terms,sess_1013,2024-01-01 10:25:18,9,729,0
u014,/cart,sess_1014,2024-01-01 19:13:15,16,1550,0
u028,/contact,sess_1015,2024-01-01 00:19:36,19,3528,0
u100,/login,sess_1016,2024-01-01 16:17:51,5,5,0
u095,/signup,sess_1017,2024-01-01 01:02:33,1,3177,1
u001,/faq,sess_1018,2024-01-01 23:00:25,19,1040,0
u045,/about,sess_1019,2024-01-01 16:46:17,15,2978,0
u127,/cart,sess_1020,2024-01-01 08:24:20,17,1925,0
u119,/product,sess_1021,2024-01-01 23:17:07,1,453,1
u008,/product,sess_1022,2024-01-01 08:35:01,12,2072,0
u192,/login,sess_1023,2024-01-01 17:15:33,2,1045,0
u134,/blog,sess_1024,2024-01-01 04:38:25,19,2938,0
u069,/terms,sess_1025,2024-01-01 22:01:01,13,2264,0
u152,/terms,sess_1026,2024-01-01 09:11:52,14,104,0
u132,/product,sess_1027,2024-01-01 21:15:01,3,137,0
u062,/signup,sess_1028,2024-01-01 21:03:39,8,1448,0
u189,/signup,sess_1029,2024-01-01 04:34:31,17,2547,0
u090,/login,sess_1030,2024-01-01 07:10:11,19,210,0
u003,/about,sess_1031,2024-01-01 00:07:59,12,2019,0
u064,/search,sess_1032,2024-01-01 01:24:55,8,334,0
u017,/login,sess_1033,2024-01-01 01:56:56,15,696,0
u104,/pricing,sess_1034,2024-01-01 04:09:12,11,103,0
u076,/privacy,sess_1035,2024-01-01 14:49:48,8,2294,0
u104,/blog,sess_1036,2024-01-01 08:38:45,12,2977,0
u077,/about,sess_1037,2024-01-01 10:19:31,10,2517,0
u089,/faq,sess_1038,2024-01-01 15:04:30,14,859,0
u078,/signup,sess_1039,2024-01-01 04:49:29,15,2947,0
u091,/cart,sess_1040,2024-01-01 17:33:08,3,220,0
u035,/search,sess_1041,2024-01-01 11:49:44,18,494,0
u009,/faq,sess_1042,2024-01-01 05:40:35,3,3283,0
u067,/signup,sess_1043,2024-01-01 16:02:06,15,1625,0
u184,/signup,sess_1044,2024-01-01 08:37:07,1,2490,1
u187,/faq,sess_1045,2024-01-01 03:23:17,3,842,0
u143,/blog,sess_1046,2024-01-01 20:22:53,4,459,0
u185,/cart,sess_1047,2024-01-01 18:39:16,5,2581,0
u054,/pricing,sess_1048,2024-01-01 23:56:34,12,636,0
u063,/pricing,sess_1049,2024-01-01 01:28:17,3,160,0
u191,/faq,sess_1050,2024-01-01 03:49:48,9,2145,0
u007,/terms,sess_1051,2024-01-01 13:13:18,11,1037,0
u148,/cart,sess_1052,2024-01-01 08:22:36,3,3247,0
u114,/terms,sess_1053,2024-01-01 03:04:26,14,1659,0
u036,/cart,sess_1054,2024-01-01 07:26:17,5,346,0
u029,/checkout,sess_1055,2024-01-01 08:49:10,6,1386,0
u099,/blog,sess_1056,2024-01-01 10:09:10,6,1083,0
u086,/privacy,sess_1057,2024-01-01 14:13:59,14,1803,0
u175,/about,sess_1058,2024-01-01 19:02:33,10,2880,0
u184,/contact,sess_1059,2024-01-01 17:33:12,11,2099,0
u108,/search,sess_1060,2024-01-01 03:24:55,15,1041,0
u189,/faq,sess_1061,2024-01-01 01:35:47,1,1372,1
u029,/login,sess_1062,2024-01-01 12:31:54,4,3532,0
u124,/privacy,sess_1063,2024-01-01 18:29:02,3,559,0
u121,/home,sess_1064,2024-01-01 01:22:49,7,428,0
u178,/home,sess_1065,2024-01-01 02:17:34,5,2180,0
u028,/login,sess_1066,2024-01-01 22:04:12,11,1496,0
u006,/signup,sess_1067,2024-01-01 14:15:14,9,1323,0
u141,/contact,sess_1068,2024-01-01 15:16:35,17,1477,0
u103,/search,sess_1069,2024-01-01 04:10:57,2,3353,0
u191,/privacy,sess_1070,2024-01-01 12:17:01,2,3212,0
u089,/home,sess_1071,2024-01-01 09:38:19,9,3054,0
u113,/search,sess_1072,2024-01-01 10:06:50,1,1769,1
u012,/terms,sess_1073,2024-01-01 10:47:31,17,2619,0
u073,/cart,sess_1074,2024-01-01 04:23:21,5,1278,0
u176,/faq,sess_1075,2024-01-01 05:37:17,17,1900,0
u080,/home,sess_1076,2024-01-01 16:29:12,4,1013,0
u166,/checkout,sess_1077,2024-01-01 08:29:55,13,751,0
u184,/about,sess_1078,2024-01-01 01:12:51,2,691,0
u046,/terms,sess_1079,2024-01-01 23:25:37,11,1386,0
u191,/faq,sess_1080,2024-01-01 17:32:45,7,2482,0
u168,/signup,sess_1081,2024-01-01 01:10:13,10,1626,0
u090,/signup,sess_1082,2024-01-01 23:24:34,16,1160,0
u131,/contact,sess_1083,2024-01-01 11:11:05,19,2543,0
u112,/pricing,sess_1084,2024-01-01 06:08:25,15,1715,0
u007,/signup,sess_1085,2024-01-01 19:59:17,5,3185,0
u054,/product,sess_1086,2024-01-01 06:21:54,12,1212,0
u168,/home,sess_1087,2024-01-01 14:19:24,5,442,0
u171,/terms,sess_1088,2024-01-01 13:47:38,8,3137,0
u064,/search,sess_1089,2024-01-01 13:18:54,19,2074,0
u074,/privacy,sess_1090,2024-01-01 03:39:28,9,1211,0
u178,/checkout,sess_1091,2024-01-01 07:27:50,5,1701,0
u074,/product,sess_1092,2024-01-01 08:56:26,7,1117,0
u091,/about,sess_1093,2024-01-01 12:24:21,2,15,0
u010,/privacy,sess_1094,2024-01-01 14:16:14,16,1484,0
u047,/login,sess_1095,2024-01-01 20:48:48,20,525,0
u055,/search,sess_1096,2024-01-01 06:29:04,1,660,1
u196,/search,sess_1097,2024-01-01 17:43:13,6,2242,0
u077,/home,sess_1098,2024-01-01 07:09:23,11,2817,0
u091,/home,sess_1099,2024-01-01 15:30:53,11,829,0
u161,/signup,sess_1100,2024-01-01 23:14:52,2,3363,0
u113,/about,sess_1101,2024-01-01 10:45:13,3,3487,0
u113,/checkout,sess_1102,2024-01-01 23:21:42,13,1911,0
u014,/cart,sess_1103,2024-01-01 01:02:09,20,3484,0
u179,/blog,sess_1104,2024-01-01 06:32:26,12,2976,0
u132,/contact,sess_1105,2024-01-01 19:11:51,16,3406,0
u173,/about,sess_1106,2024-01-01 01:23:30,5,2720,0
u161,/terms,sess_1107,2024-01-01 14:28:19,16,3466,0
u068,/login,sess_1108,2024-01-01 18:27:10,11,3190,0
u159,/search,sess_1109,2024-01-01 08:37:05,9,243,0
u103,/home,sess_1110,2024-01-01 12:18:09,6,255,0
u076,/home,sess_1111,2024-01-01 06:28:17,7,1088,0
u085,/search,sess_1112,2024-01-01 06:06:23,4,2144,0
u174,/faq,sess_1113,2024-01-01 03:20:11,5,2153,0
u094,/checkout,sess_1114,2024-01-01 13:37:37,6,1725,0
u108,/pricing,sess_1115,2024-01-01 15:34:47,11,763,0
u093,/login,sess_1116,2024-01-01 21:58:45,5,3498,0
u125,/cart,sess_1117,2024-01-01 02:17:09,15,210,0
u162,/terms,sess_1118,2024-01-01 03:20:47,7,1757,0
u137,/product,sess_1119,2024-01-01 05:19:43,11,2800,0
u100,/pricing,sess_1120,2024-01-01 15:08:45,3,563,0
u004,/checkout,sess_1121,2024-01-01 10:25:39,14,887,0
u021,/blog,sess_1122,2024-01-01 14:32:55,7,3349,0
u049,/about,sess_1123,2024-01-01 09:14:35,19,2416,0
u003,/about,sess_1124,2024-01-01 10:21:52,10,3090,0
u051,/home,sess_1125,2024-01-01 15:04:14,9,3268,0
u013,/home,sess_1126,2024-01-01 13:40:33,1,2727,1
u188,/about,sess_1127,2024-01-01 06:27:10,19,2298,0
u119,/blog,sess_1128,2024-01-01 19:08:32,5,373,0
u109,/home,sess_1129,2024-01-01 12:34:08,20,1552,0
u113,/faq,sess_1130,2024-01-01 22:31:13,16,716,0
u051,/login,sess_1131,2024-01-01 04:48:59,1,2922,1
u137,/contact,sess_1132,2024-01-01 08:31:15,14,250,0
u195,/search,sess_1133,2024-01-01 14:21:57,17,2670,0
u073,/about,sess_1134,2024-01-01 23:47:59,11,3152,0
u017,/cart,sess_1135,2024-01-01 16:40:15,6,1958,0
u188,/about,sess_1136,2024-01-01 14:27:52,14,773,0
u106,/pricing,sess_1137,2024-01-01 01:10:04,4,1281,0
u040,/faq,sess_1138,2024-01-01 12:26:04,10,2087,0
u049,/terms,sess_1139,2024-01-01 21:19:33,2,492,0
u075,/blog,sess_1140,2024-01-01 16:48:12,18,3481,0
u071,/contact,sess_1141,2024-01-01 09:42:26,14,3466,0
u048,/contact,sess_1142,2024-01-01 22:08:45,20,1997,0
u199,/about,sess_1143,2024-01-01 19:50:28,15,3007,0
u098,/contact,sess_1144,2024-01-01 14:56:09,9,2391,0
u043,/blog,sess_1145,2024-01-01 08:39:07,11,530,0
u027,/home,sess_1146,2024-01-01 13:11:17,11,614,0
u078,/home,sess_1147,2024-01-01 15:55:07,10,1047,0
u098,/cart,sess_1148,2024-01-01 04:45:53,14,3341,0
u185,/privacy,sess_1149,2024-01-01 07:27:56,11,17,0
u076,/cart,sess_1150,2024-01-01 20:28:23,8,2280,0
u101,/privacy,sess_1151,2024-01-01 18:01:19,14,678,0
u173,/blog,sess_1152,2024-01-01 11:28:39,6,2591,0
u024,/product,sess_1153,2024-01-01 15:39:39,15,173,0
u031,/product,sess_1154,2024-01-01 12:58:58,3,2296,0
u193,/cart,sess_1155,2024-01-01 05:46:05,10,1150,0
u035,/about,sess_1156,2024-01-01 02:27:30,5,121,0
u166,/home,sess_1157,2024-01-01 22:14:53,8,3157,0
u065,/terms,sess_1158,2024-01-01 21:00:21,20,3148,0
u183,/signup,sess_1159,2024-01-01 16:33:22,7,517,0
u104,/privacy,sess_1160,2024-01-01 09:16:38,2,99,0
u061,/pricing,sess_1161,2024-01-01 19:56:15,7,2279,0
u136,/cart,sess_1162,2024-01-01 08:37:28,4,2169,0
u112,/about,sess_1163,2024-01-01 14:03:03,3,2143,0
u164,/pricing,sess_1164,2024-01-01 16:30:36,6,2382,0
u063,/about,sess_1165,2024-01-01 11:19:01,19,3459,0
u015,/blog,sess_1166,2024-01-01 08:19:51,6,2509,0
u152,/privacy,sess_1167,2024-01-01 19:16:07,6,943,0
u127,/search,sess_1168,2024-01-01 08:32:15,3,2782,0
u051,/login,sess_1169,2024-01-01 11:15:16,19,1304,0
u115,/privacy,sess_1170,2024-01-01 15:35:55,2,948,0
u002,/search,sess_1171,2024-01-01 22:17:34,4,1286,0
u099,/login,sess_1172,2024-01-01 10:41:02,15,3149,0
u145,/faq,sess_1173,2024-01-01 11:29:09,18,1286,0
u068,/privacy,sess_1174,2024-01-01 03:42:48,10,284,0
u081,/signup,sess_1175,2024-01-01 23:21:33,8,1197,0
u168,/product,sess_1176,2024-01-01 16:22:37,4,1046,0
u065,/privacy,sess_1177,2024-01-01 11:33:30,9,1980,0
u102,/cart,sess_1178,2024-01-01 01:29:13,16,3241,0
u154,/blog,sess_1179,2024-01-01 12:29:58,12,808,0
u105,/product,sess_1180,2024-01-01 21:38:03,15,1857,0
u131,/privacy,sess_1181,2024-01-01 20:13:58,7,1665,0
u195,/search,sess_1182,2024-01-01 23:43:01,9,3581,0
u169,/checkout,sess_1183,2024-01-01 10:02:22,18,3160,0
u094,/about,sess_1184,2024-01-01 10:34:23,6,3209,0
u012,/product,sess_1185,2024-01-01 17:48:59,14,2617,0
u161,/pricing,sess_1186,2024-01-01 00:23:10,14,662,0
u186,/product,sess_1187,2024-01-01 18:05:22,16,768,0
u012,/contact,sess_1188,2024-01-01 12:29:24,12,897,0
u178,/home,sess_1189,2024-01-01 00:25:55,1,592,1
u096,/contact,sess_1190,2024-01-01 05:26:52,10,2224,0
u160,/search,sess_1191,2024-01-01 08:43:57,6,1768,0
u145,/terms,sess_1192,2024-01-01 14:09:55,11,1658,0
u157,/home,sess_1193,2024-01-01 15:08:00,2,473,0
u117,/privacy,sess_1194,2024-01-01 21:02:11,5,1359,0
u063,/login,sess_1195,2024-01-01 15:50:35,7,757,0
u111,/pricing,sess_1196,2024-01-01 16:30:08,13,2629,0
u125,/checkout,sess_1197,2024-01-01 23:16:29,13,843,0
u002,/cart,sess_1198,2024-01-01 13:50:38,16,2859,0
u067,/checkout,sess_1199,2024-01-01 06:36:08,1,241,1
u004,/about,sess_1200,2024-01-01 19:25:51,20,2542,0
u067,/cart,sess_1201,2024-01-01 00:44:52,7,2962,0
u170,/blog,sess_1202,2024-01-01 05:03:16,7,2819,0
u044,/login,sess_1203,2024-01-01 01:52:19,2,1832,0
u088,/pricing,sess_1204,2024-01-01 00:18:04,1,1850,1
u005,/cart,sess_1205,2024-01-01 19:39:08,14,2100,0
u061,/signup,sess_1206,2024-01-01 04:14:42,3,74,0
u046,/search,sess_1207,2024-01-01 10:40:49,8,3279,0
u131,/pricing,sess_1208,2024-01-01 19:14:29,1,2009,1
u086,/pricing,sess_1209,2024-01-01 02:45:05,3,569,0
u156,/terms,sess_1210,2024-01-01 10:37:34,14,757,0
u198,/pricing,sess_1211,2024-01-01 06:37:58,9,2486,0
u125,/about,sess_1212,2024-01-01 08:43:26,3,193,0
u031,/home,sess_1213,2024-01-01 06:31:35,7,397,0
u128,/cart,sess_1214,2024-01-01 10:48:22,5,2871,0
u157,/product,sess_1215,2024-01-01 02:45:59,16,892,0
u041,/login,sess_1216,2024-01-01 15:10:27,3,624,0
u098,/about,sess_1217,2024-01-01 04:41:26,17,2991,0
u126,/home,sess_1218,2024-01-01 01:19:35,3,411,0
u098,/login,sess_1219,2024-01-01 08:25:09,10,2240,0
u164,/login,sess_1220,2024-01-01 02:50:59,6,831,0
u110,/privacy,sess_1221,2024-01-01 18:54:27,18,2882,0
u050,/search,sess_1222,2024-01-01 22:00:45,10,109,0
u055,/privacy,sess_1223,2024-01-01 18:26:07,9,889,0
u107,/privacy,sess_1224,2024-01-01 16:44:24,8,1383,0
u176,/home,sess_1225,2024-01-01 09:57:12,15,2125,0
u013,/faq,sess_1226,2024-01-01 21:42:14,4,3423,0
u192,/about,sess_1227,2024-01-01 07:07:01,15,2899,0
u193,/about,sess_1228,2024-01-01 05:44:09,1,1774,1
u111,/signup,sess_1229,2024-01-01 05:49:56,3,716,0
u166,/login,sess_1230,2024-01-01 09:35:43,15,1690,0
u103,/privacy,sess_1231,2024-01-01 00:43:13,6,3540,0
u019,/home,sess_1232,2024-01-01 17:01:45,5,3053,0
u169,/faq,sess_1233,2024-01-01 16:34:25,13,522,0
u011,/terms,sess_1234,2024-01-01 19:56:03,8,2925,0
u179,/about,sess_1235,2024-01-01 04:08:19,20,3261,0
u033,/home,sess_1236,2024-01-01 09:17:01,19,3246,0
u139,/terms,sess_1237,2024-01-01 21:30:08,7,817,0
u199,/cart,sess_1238,2024-01-01 21:26:06,14,1848,0
u012,/contact,sess_1239,2024-01-01 00:23:59,7,3315,0
u174,/privacy,sess_1240,2024-01-01 05:33:50,10,1298,0
u076,/privacy,sess_1241,2024-01-01 11:59:48,10,3438,0
u189,/blog,sess_1242,2024-01-01 22:13:52,16,2441,0
u043,/login,sess_1243,2024-01-01 20:27:08,20,1810,0
u119,/search,sess_1244,2024-01-01 16:09:58,19,1755,0
u018,/faq,sess_1245,2024-01-01 15:28:17,7,2327,0
u105,/home,sess_1246,2024-01-01 08:21:09,3,2039,0
u027,/checkout,sess_1247,2024-01-01 10:00:27,17,3213,0
u037,/checkout,sess_1248,2024-01-01 03:48:51,7,137,0
u051,/blog,sess_1249,2024-01-01 02:51:57,14,1949,0
u031,/checkout,sess_1250,2024-01-01 22:55:56,6,2778,0
u070,/cart,sess_1251,2024-01-01 20:43:23,7,2979,0
u049,/login,sess_1252,2024-01-01 15:43:22,7,297,0
u195,/cart,sess_1253,2024-01-01 01:13:14,2,1193,0
u188,/login,sess_1254,2024-01-01 07:17:31,12,707,0
u027,/search,sess_1255,2024-01-01 05:32:11,11,465,0
u014,/terms,sess_1256,2024-01-01 13:10:43,20,987,0
u163,/about,sess_1257,2024-01-01 14:16:10,20,1124,0
u136,/blog,sess_1258,2024-01-01 19:39:45,11,459,0
u072,/pricing,sess_1259,2024-01-01 06:40:43,12,1866,0
u034,/terms,sess_1260,2024-01-01 00:08:48,12,742,0
u019,/checkout,sess_1261,2024-01-01 12:24:21,8,76,0
u167,/privacy,sess_1262,2024-01-01 00:54:58,2,2607,0
u063,/product,sess_1263,2024-01-01 05:42:42,1,3033,1
u127,/signup,sess_1264,2024-01-01 18:05:53,20,1212,0
u021,/checkout,sess_1265,2024-01-01 02:25:11,7,38,0
u029,/login,sess_1266,2024-01-01 14:00:57,2,2103,0
u185,/cart,sess_1267,2024-01-01 18:33:40,14,941,0
u029,/terms,sess_1268,2024-01-01 08:58:50,9,2158,0
u186,/checkout,sess_1269,2024-01-01 19:21:12,3,377,0
u139,/terms,sess_1270,2024-01-01 12:35:56,11,2723,0
u165,/about,sess_1271,2024-01-01 23:57:03,3,2293,0
u103,/terms,sess_1272,2024-01-01 17:07:13,8,1455,0
u197,/login,sess_1273,2024-01-01 04:45:27,15,365,0
u115,/blog,sess_1274,2024-01-01 23:30:56,18,1608,0
u047,/product,sess_1275,2024-01-01 15:23:57,14,2807,0
u148,/blog,sess_1276,2024-01-01 01:44:12,6,1335,0
u150,/pricing,sess_1277,2024-01-01 10:41:39,20,2881,0
u123,/search,sess_1278,2024-01-01 08:39:19,18,3547,0
u125,/search,sess_1279,2024-01-01 22:42:34,10,1792,0
u116,/product,sess_1280,2024-01-01 12:28:01,9,2999,0
u008,/pricing,sess_1281,2024-01-01 23:59:37,2,3209,0
u104,/home,sess_1282,2024-01-01 18:13:31,4,1383,0
u063,/about,sess_1283,2024-01-01 07:10:11,16,473,0
u187,/faq,sess_1284,2024-01-01 22:06:27,12,2169,0
u165,/blog,sess_1285,2024-01-01 23:33:26,10,3442,0
u147,/pricing,sess_1286,2024-01-01 02:31:05,1,1949,1
u031,/terms,sess_1287,2024-01-01 18:42:42,4,1777,0
u159,/privacy,sess_1288,2024-01-01 21:34:23,18,525,0
u192,/contact,sess_1289,2024-01-01 04:50:16,12,3564,0
u090,/about,sess_1290,2024-01-01 13:14:31,2,1730,0
u131,/cart,sess_1291,2024-01-01 21:52:07,4,1600,0
u154,/search,sess_1292,2024-01-01 09:03:15,17,1244,0
u141,/signup,sess_1293,2024-01-01 09:09:43,15,1676,0
u038,/contact,sess_1294,2024-01-01 06:07:13,15,3017,0
u075,/signup,sess_1295,2024-01-01 02:07:33,8,1815,0
u153,/checkout,sess_1296,2024-01-01 00:58:37,16,2234,0
u103,/contact,sess_1297,2024-01-01 00:33:35,13,2452,0
u084,/pricing,sess_1298,2024-01-01 11:31:20,7,146,0
u058,/home,sess_1299,2024-01-01 23:12:47,17,787,0
u192,/signup,sess_1300,2024-01-01 01:31:57,13,323,0
u094,/signup,sess_1301,2024-01-01 22:17:58,9,222,0
u181,/product,sess_1302,2024-01-01 10:45:58,16,2323,0
u024,/signup,sess_1303,2024-01-01 07:30:10,4,3079,0
u060,/privacy,sess_1304,2024-01-01 11:30:02,2,1652,0
u174,/faq,sess_1305,2024-01-01 01:18:08,10,1817,0
u191,/home,sess_1306,2024-01-01 08:29:15,10,1953,0
u180,/cart,sess_1307,2024-01-01 01:03:26,17,2135,0
u047,/login,sess_1308,2024-01-01 21:00:22,5,993,0
u066,/privacy,sess_1309,2024-01-01 20:13:02,7,3067,0
u131,/cart,sess_1310,2024-01-01 20:44:20,17,1827,0
u085,/faq,sess_1311,2024-01-01 01:17:27,9,252,0
u022,/product,sess_1312,2024-01-01 12:12:54,10,2774,0
u105,/contact,sess_1313,2024-01-01 09:41:52,16,2944,0
u187,/pricing,sess_1314,2024-01-01 12:06:35,9,1588,0
u055,/cart,sess_1315,2024-01-01 19:06:56,2,3577,0
u010,/faq,sess_1316,2024-01-01 09:31:25,12,931,0
u180,/signup,sess_1317,2024-01-01 23:31:24,3,1074,0
u174,/about,sess_1318,2024-01-01 17:38:07,2,923,0
u116,/privacy,sess_1319,2024-01-01 15:04:45,19,2178,0
u086,/login,sess_1320,2024-01-01 17:01:07,7,427,0
u186,/login,sess_1321,2024-01-01 06:05:09,6,1883,0
u146,/faq,sess_1322,2024-01-01 22:39:37,10,156,0
u038,/about,sess_1323,2024-01-01 08:34:37,11,1551,0
u097,/checkout,sess_1324,2024-01-01 16:42:49,15,3440,0
u125,/product,sess_1325,2024-01-01 00:10:21,1,1704,1
u189,/cart,sess_1326,2024-01-01 03:12:08,19,2816,0
u187,/about,sess_1327,2024-01-01 18:05:46,2,3348,0
u009,/product,sess_1328,2024-01-01 17:27:35,13,1283,0
u139,/product,sess_1329,2024-01-01 22:14:35,9,3525,0
u008,/cart,sess_1330,2024-01-01 09:38:36,18,691,0
u126,/terms,sess_1331,2024-01-01 20:43:06,12,3197,0
u190,/cart,sess_1332,2024-01-01 08:06:05,1,1383,1
u072,/contact,sess_1333,2024-01-01 19:06:34,12,1787,0
u144,/terms,sess_1334,2024-01-01 22:49:07,12,3243,0
u052,/about,sess_1335,2024-01-01 12:32:47,6,91,0
u078,/pricing,sess_1336,2024-01-01 11:15:12,13,1002,0
u133,/home,sess_1337,2024-01-01 14:56:10,2,641,0
u114,/home,sess_1338,2024-01-01 23:15:20,10,853,0
u183,/contact,sess_1339,2024-01-01 05:52:30,3,3196,0
u166,/terms,sess_1340,2024-01-01 12:58:49,8,1682,0
u099,/cart,sess_1341,2024-01-01 15:43:55,14,1322,0
u177,/home,sess_1342,2024-01-01 06:12:40,2,3125,0
u167,/checkout,sess_1343,2024-01-01 11:04:07,6,446,0
u149,/login,sess_1344,2024-01-01 12:18:45,13,1420,0
u135,/signup,sess_1345,2024-01-01 06:04:41,7,1112,0
u007,/product,sess_1346,2024-01-01 15:29:06,8,150,0
u024,/checkout,sess_1347,2024-01-01 06:26:13,13,2890,0
u072,/privacy,sess_1348,2024-01-01 15:27:14,11,1273,0
u136,/blog,sess_1349,2024-01-01 01:41:02,11,1433,0
u123,/product,sess_1350,2024-01-01 02:16:12,19,816,0
u141,/home,sess_1351,2024-01-01 09:49:43,5,79,0
u140,/about,sess_1352,2024-01-01 16:01:22,9,512,0
u053,/faq,sess_1353,2024-01-01 18:25:17,3,2413,0
u048,/privacy,sess_1354,2024-01-01 18:31:07,18,3462,0
u067,/pricing,sess_1355,2024-01-01 02:13:45,15,2869,0
u175,/pricing,sess_1356,2024-01-01 11:43:44,10,642,0
u087,/login,sess_1357,2024-01-01 21:55:29,2,1965,0
u059,/checkout,sess_1358,2024-01-01 21:17:09,3,3139,0
u089,/pricing,sess_1359,2024-01-01 08:30:37,11,2290,0
u092,/about,sess_1360,2024-01-01 02:16:03,10,2410,0
u027,/product,sess_1361,2024-01-01 16:00:24,9,296,0
u159,/cart,sess_1362,2024-01-01 19:34:24,10,2909,0
u184,/login,sess_1363,2024-01-01 03:35:16,6,2676,0
u180,/terms,sess_1364,2024-01-01 04:20:43,3,2852,0
u066,/checkout,sess_1365,2024-01-01 02:47:36,2,2717,0
u034,/blog,sess_1366,2024-01-01 11:26:59,12,2279,0
u058,/pricing,sess_1367,2024-01-01 08:32:56,17,1207,0
u144,/home,sess_1368,2024-01-01 14:05:38,2,74,0
u033,/search,sess_1369,2024-01-01 21:07:34,1,410,1
u061,/about,sess_1370,2024-01-01 04:16:26,20,1985,0
u088,/product,sess_1371,2024-01-01 00:34:11,3,689,0
u112,/contact,sess_1372,2024-01-01 14:35:02,17,560,0
u140,/signup,sess_1373,2024-01-01 15:36:47,12,2511,0
u006,/signup,sess_1374,2024-01-01 21:38:13,14,1944,0
u148,/blog,sess_1375,2024-01-01 12:41:12,1,1362,1
u149,/faq,sess_1376,2024-01-01 21:33:35,2,2092,0
u200,/signup,sess_1377,2024-01-01 15:00:47,2,2265,0
u033,/about,sess_1378,2024-01-01 10:16:55,4,444,0
u006,/privacy,sess_1379,2024-01-01 15:34:55,13,2284,0
u002,/home,sess_1380,2024-01-01 05:33:58,6,2370,0
u044,/cart,sess_1381,2024-01-01 02:14:56,5,2916,0
u017,/search,sess_1382,2024-01-01 21:50:00,10,1433,0
u071,/about,sess_1383,2024-01-01 03:10:17,6,1609,0
u070,/pricing,sess_1384,2024-01-01 12:05:39,19,28,0
u127,/checkout,sess_1385,2024-01-01 20:33:50,10,2322,0
u014,/contact,sess_1386,2024-01-01 20:13:33,3,2835,0
u010,/faq,sess_1387,2024-01-01 03:51:31,1,265,1
u131,/login,sess_1388,2024-01-01 20:57:23,2,545,0
u049,/product,sess_1389,2024-01-01 09:10:42,3,2867,0
u037,/terms,sess_1390,2024-01-01 17:19:18,2,952,0
u122,/checkout,sess_1391,2024-01-01 00:49:57,6,1080,0
u120,/checkout,sess_1392,2024-01-01 18:57:11,14,50,0
u049,/contact,sess_1393,2024-01-01 16:44:17,14,3498,0
u160,/product,sess_1394,2024-01-01 17:56:44,14,3508,0
u123,/search,sess_1395,2024-01-01 07:53:13,15,588,0
u130,/about,sess_1396,2024-01-01 05:00:49,12,230,0
u142,/search,sess_1397,2024-01-01 19:33:32,3,2968,0
u031,/checkout,sess_1398,2024-01-01 09:27:29,16,2458,0
u013,/faq,sess_1399,2024-01-01 11:26:38,20,3434,0
u041,/terms,sess_1400,2024-01-01 15:25:14,10,1913,0
u019,/home,sess_1401,2024-01-01 01:54:16,11,1435,0
u187,/checkout,sess_1402,2024-01-01 18:39:52,10,1026,0
u110,/faq,sess_1403,2024-01-01 08:50:34,11,409,0
u167,/terms,sess_1404,2024-01-01 11:30:26,13,1411,0
u059,/terms,sess_1405,2024-01-01 03:48:52,20,1375,0
u193,/terms,sess_1406,2024-01-01 01:21:16,2,548,0
u124,/about,sess_1407,2024-01-01 11:59:32,15,60,0
u101,/signup,sess_1408,2024-01-01 14:08:14,14,3331,0
u038,/checkout,sess_1409,2024-01-01 22:22:55,3,848,0
u021,/faq,sess_1410,2024-01-01 09:45:07,7,3292,0
u057,/about,sess_1411,2024-01-01 23:13:30,1,1665,1
u132,/pricing,sess_1412,2024-01-01 23:45:21,8,3017,0
u028,/blog,sess_1413,2024-01-01 06:56:14,4,2496,0
u034,/pricing,sess_1414,2024-01-01 12:09:48,5,1171,0
u195,/login,sess_1415,2024-01-01 15:56:39,14,272,0
u111,/login,sess_1416,2024-01-01 13:42:13,1,11,1
u024,/about,sess_1417,2024-01-01 18:31:49,13,570,0
u137,/login,sess_1418,2024-01-01 03:20:57,18,3031,0
u141,/terms,sess_1419,2024-01-01 12:47:09,20,246,0
u094,/cart,sess_1420,2024-01-01 18:38:48,2,3139,0
u054,/product,sess_1421,2024-01-01 05:28:20,9,1179,0
u044,/home,sess_1422,2024-01-01 02:57:38,19,2457,0
u054,/checkout,sess_1423,2024-01-01 18:05:55,15,537,0
