user_id,url,session_id,timestamp,page_views,session_length_seconds,is_bounce
u101,/faq,sess_0428,2024-01-01 19:50:50,20,411,0
u099,/product,sess_0429,2024-01-01 02:10:07,3,656,0
u029,/pricing,sess_0430,2024-01-01 14:02:38,18,2255,0
u126,/search,sess_0431,2024-01-01 22:44:22,10,2270,0
u151,/signup,sess_0432,2024-01-01 04:23:39,20,1694,0
u067,/home,sess_0433,2024-01-01 20:11:46,4,758,0
u156,/cart,sess_0434,2024-01-01 20:51:17,7,2867,0
u153,/cart,sess_0435,2024-01-01 02:55:39,10,730,0
u101,/terms,sess_0436,2024-01-01 20:44:05,5,600,0
u037,/checkout,sess_0437,2024-01-01 09:28:42,19,1886,0
u110,/about,sess_0438,2024-01-01 11:35:18,4,1392,0
u139,/pricing,sess_0439,2024-01-01 01:03:28,9,2099,0
u153,/search,sess_0440,2024-01-01 02:58:59,12,634,0
u041,/faq,sess_0441,2024-01-01 01:26:06,4,2344,0
u151,/blog,sess_0442,2024-01-01 05:50:06,9,2356,0
u172,/search,sess_0443,2024-01-01 06:32:37,16,977,0
u016,/contact,sess_0444,2024-01-01 06:47:39,11,1825,0
u107,/pricing,sess_0445,2024-01-01 07:17:50,2,2090,0
u073,/about,sess_0446,2024-01-01 07:27:30,8,3282,0
u059,/cart,sess_0447,2024-01-01 16:44:50,4,3136,0
u141,/terms,sess_0448,2024-01-01 15:54:08,10,3242,0
u173,/contact,sess_0449,2024-01-01 03:28:51,12,1046,0
u063,/pricing,sess_0450,2024-01-01 02:16:55,12,1507,0
u013,/signup,sess_0451,2024-01-01 07:14:43,6,125,0
u122,/login,sess_0452,2024-01-01 10:42:07,9,2252,0
u044,/blog,sess_0453,2024-01-01 15:25:18,9,790,0
u200,/about,sess_0454,2024-01-01 01:25:17,8,1792,0
u090,/search,sess_0455,2024-01-01 14:50:10,20,1770,0
u099,/home,sess_0456,2024-01-01 19:34:50,14,2360,0
u127,/about,sess_0457,2024-01-01 15:32:29,8,2463,0
u076,/home,sess_0458,2024-01-01 20:11:16,7,3582,0
u003,/blog,sess_0459,2024-01-01 01:40:46,17,3303,0
u026,/checkout,sess_0460,2024-01-01 07:42:02,4,3255,0
u074,/login,sess_0461,2024-01-01 12:16:53,7,1421,0
u063,/faq,sess_0462,2024-01-01 18:07:40,10,2798,0
u115,/pricing,sess_0463,2024-01-01 18:49:43,13,908,0
u146,/blog,sess_0464,2024-01-01 14:00:42,11,317,0
u139,/checkout,sess_0465,2024-01-01 00:24:27,3,3540,0
u022,/login,sess_0466,2024-01-01 08:40:38,3,2133,0
u173,/search,sess_0467,2024-01-01 09:22:38,18,1747,0
u017,/about,sess_0468,2024-01-01 00:09:29,14,2712,0
u130,/cart,sess_0469,2024-01-01 01:06:42,3,548,0
u054,/login,sess_0470,2024-01-01 19:16:02,4,1611,0
u062,/signup,sess_0471,2024-01-01 02:49:01,13,671,0
u066,/blog,sess_0472,2024-01-01 06:53:57,16,910,0
u124,/signup,sess_0473,2024-01-01 02:33:06,16,951,0
u114,/contact,sess_0474,2024-01-01 11:36:55,1,869,1
u064,/terms,sess_0475,2024-01-01 22:22:05,9,1062,0
u135,/login,sess_0476,2024-01-01 04:11:12,2,2873,0
u143,/about,sess_0477,2024-01-01 23:15:44,8,3291,0
u023,/contact,sess_0478,2024-01-01 01:42:18,7,3058,0
u085,/pricing,sess_0479,2024-01-01 18:12:21,9,890,0
u001,/pricing,sess_0480,2024-01-01 23:10:05,8,711,0
u184,/login,sess_0481,2024-01-01 03:12:41,20,1123,0
u112,/home,sess_0482,2024-01-01 22:50:32,11,647,0
u104,/home,sess_0483,2024-01-01 06:23:33,1,2247,1
u180,/about,sess_0484,2024-01-01 16:01:20,14,2084,0
u074,/cart,sess_0485,2024-01-01 04:58:46,7,224,0
u031,/contact,sess_0486,2024-01-01 17:40:24,16,2240,0
u110,/signup,sess_0487,2024-01-01 21:41:11,12,2438,0
u139,/terms,sess_0488,2024-01-01 06:43:04,7,1800,0
u128,/signup,sess_0489,2024-01-01 20:18:31,7,3269,0
u036,/about,sess_0490,2024-01-01 23:37:53,8,2513,0
u171,/product,sess_0491,2024-01-01 19:06:46,8,932,0
u056,/login,sess_0492,2024-01-01 01:35:54,8,2270,0
u197,/terms,sess_0493,2024-01-01 08:30:35,9,2221,0
u183,/cart,sess_0494,2024-01-01 04:42:34,2,657,0
u134,/blog,sess_0495,2024-01-01 00:54:22,14,1873,0
u199,/login,sess_0496,2024-01-01 11:06:38,18,3245,0
u128,/blog,sess_0497,2024-01-01 08:29:34,1,1368,1
u179,/cart,sess_0498,2024-01-01 03:06:15,6,355,0
u126,/privacy,sess_0499,2024-01-01 09:49:53,15,3573,0
u071,/contact,sess_0500,2024-01-01 08:06:51,3,1904,0
u082,/cart,sess_0501,2024-01-01 04:05:42,8,1854,0
u140,/search,sess_0502,2024-01-01 13:41:22,20,1147,0
u187,/terms,sess_0503,2024-01-01 11:27:30,16,1378,0
u034,/contact,sess_0504,2024-01-01 04:50:07,5,951,0
u182,/product,sess_0505,2024-01-01 20:26:10,8,2372,0
u156,/cart,sess_0506,2024-01-01 11:48:31,5,1864,0
u154,/faq,sess_0507,2024-01-01 02:00:28,18,1153,0
u195,/contact,sess_0508,2024-01-01 06:04:31,8,794,0
u073,/search,sess_0509,2024-01-01 16:13:07,1,1246,1
u147,/home,sess_0510,2024-01-01 19:31:51,5,2601,0
u041,/terms,sess_0511,2024-01-01 11:30:55,12,1305,0
u187,/faq,sess_0512,2024-01-01 13:36:56,9,93,0
u101,/product,sess_0513,2024-01-01 08:33:03,5,755,0
u198,/contact,sess_0514,2024-01-01 14:31:22,15,413,0
u061,/about,sess_0515,2024-01-01 23:39:28,3,1244,0
u125,/contact,sess_0516,2024-01-01 17:47:53,5,3236,0
u098,/about,sess_0517,2024-01-01 06:16:48,9,1914,0
u049,/about,sess_0518,2024-01-01 14:15:41,11,2250,0
u063,/blog,sess_0519,2024-01-01 18:24:14,20,2194,0
u116,/faq,sess_0520,2024-01-01 08:55:33,2,2411,0
u165,/privacy,sess_0521,2024-01-01 21:04:37,7,2448,0
u173,/privacy,sess_0522,2024-01-01 13:59:53,5,68,0
u032,/checkout,sess_0523,2024-01-01 18:33:32,4,483,0
u115,/login,sess_0524,2024-01-01 16:38:14,3,3234,0
u083,/about,sess_0525,2024-01-01 22:01:49,12,3171,0
u116,/cart,sess_0526,2024-01-01 20:48:48,5,1533,0
u025,/blog,sess_0527,2024-01-01 18:10:14,5,302,0
u037,/pricing,sess_0528,2024-01-01 06:59:02,4,735,0
u194,/blog,sess_0529,2024-01-01 21:09:53,11,565,0
u047,/login,sess_0530,2024-01-01 14:11:40,3,3596,0
u191,/about,sess_0531,2024-01-01 16:14:02,13,1119,0
u129,/checkout,sess_0532,2024-01-01 14:50:40,13,1086,0
u010,/about,sess_0533,2024-01-01 06:49:31,19,1722,0
u180,/product,sess_0534,2024-01-01 02:57:02,15,3167,0
u105,/about,sess_0535,2024-01-01 14:11:20,14,1488,0
u178,/faq,sess_0536,2024-01-01 09:55:04,9,2108,0
u081,/terms,sess_0537,2024-01-01 02:49:10,9,556,0
u132,/checkout,sess_0538,2024-01-01 22:14:38,2,3531,0
u180,/checkout,sess_0539,2024-01-01 00:42:56,17,3523,0
u148,/login,sess_0540,2024-01-01 07:42:49,12,3504,0
u074,/checkout,sess_0541,2024-01-01 20:51:32,12,500,0
u064,/cart,sess_0542,2024-01-01 10:50:51,1,273,1
u046,/home,sess_0543,2024-01-01 22:20:22,18,1745,0
u010,/cart,sess_0544,2024-01-01 18:53:49,3,2544,0
u129,/login,sess_0545,2024-01-01 00:58:39,8,1187,0
u181,/blog,sess_0546,2024-01-01 20:45:20,12,1918,0
u167,/login,sess_0547,2024-01-01 10:32:12,13,632,0
u108,/pricing,sess_0548,2024-01-01 04:34:13,6,1001,0
u093,/home,sess_0549,2024-01-01 08:49:50,11,1814,0
u107,/search,sess_0550,2024-01-01 12:15:41,4,3074,0
u055,/privacy,sess_0551,2024-01-01 00:24:34,16,3548,0
u117,/home,sess_0552,2024-01-01 18:29:54,1,1115,1
u139,/privacy,sess_0553,2024-01-01 02:28:48,2,1906,0
u084,/cart,sess_0554,2024-01-01 07:38:22,12,2095,0
u097,/login,sess_0555,2024-01-01 17:10:06,11,1355,0
u089,/about,sess_0556,2024-01-01 20:12:48,14,1537,0
u008,/signup,sess_0557,2024-01-01 16:33:04,5,3088,0
u028,/login,sess_0558,2024-01-01 13:06:07,13,718,0
u158,/home,sess_0559,2024-01-01 15:06:44,18,94,0
u126,/search,sess_0560,2024-01-01 05:23:30,12,1252,0
u093,/about,sess_0561,2024-01-01 17:40:31,11,51,0
u132,/search,sess_0562,2024-01-01 19:34:38,19,3002,0
u024,/cart,sess_0563,2024-01-01 19:09:03,15,238,0
u136,/home,sess_0564,2024-01-01 08:15:25,1,1392,1
u142,/signup,sess_0565,2024-01-01 10:01:41,4,1174,0
u048,/login,sess_0566,2024-01-01 18:27:11,10,2390,0
u082,/cart,sess_0567,2024-01-01 01:43:22,11,920,0
