user_id,url,session_id,timestamp,page_views,session_length_seconds,is_bounce
u079,/product,sess_1887,2024-01-01 11:15:22,1,2008,1
u093,/faq,sess_1888,2024-01-01 12:33:23,20,554,0
u167,/home,sess_1889,2024-01-01 13:23:09,17,572,0
u142,/home,sess_1890,2024-01-01 18:27:27,4,1354,0
u006,/signup,sess_1891,2024-01-01 17:09:28,20,2062,0
u091,/search,sess_1892,2024-01-01 13:10:10,2,2953,0
u112,/checkout,sess_1893,2024-01-01 11:54:45,6,1051,0
u066,/checkout,sess_1894,2024-01-01 17:44:30,2,1363,0
u052,/checkout,sess_1895,2024-01-01 02:47:49,16,3350,0
u048,/login,sess_1896,2024-01-01 11:10:21,13,364,0
u013,/blog,sess_1897,2024-01-01 08:56:19,4,937,0
u066,/cart,sess_1898,2024-01-01 04:38:15,18,2648,0
u161,/blog,sess_1899,2024-01-01 12:20:19,9,1200,0
u052,/about,sess_1900,2024-01-01 02:56:30,19,2949,0
u162,/cart,sess_1901,2024-01-01 16:24:37,11,1833,0
u082,/terms,sess_1902,2024-01-01 05:19:09,16,1262,0
u055,/faq,sess_1903,2024-01-01 02:50:44,15,3277,0
u043,/terms,sess_1904,2024-01-01 21:07:31,15,1224,0
u050,/about,sess_1905,2024-01-01 22:57:05,20,2273,0
u174,/checkout,sess_1906,2024-01-01 08:59:22,4,128,0
u087,/search,sess_1907,2024-01-01 06:39:17,2,2402,0
u147,/pricing,sess_1908,2024-01-01 13:34:52,15,1708,0
u017,/faq,sess_1909,2024-01-01 03:41:12,10,3184,0
u090,/privacy,sess_1910,2024-01-01 20:42:05,2,2924,0
u152,/cart,sess_1911,2024-01-01 17:58:06,20,2129,0
u033,/checkout,sess_1912,2024-01-01 00:09:39,5,910,0
u047,/pricing,sess_1913,2024-01-01 05:32:12,12,867,0
u052,/home,sess_1914,2024-01-01 19:10:36,9,2722,0
u128,/contact,sess_1915,2024-01-01 15:36:50,19,260,0
u075,/cart,sess_1916,2024-01-01 10:51:39,16,941,0
u067,/login,sess_1917,2024-01-01 21:27:08,10,2145,0
u126,/contact,sess_1918,2024-01-01 18:28:53,16,3411,0
u082,/faq,sess_1919,2024-01-01 23:30:06,11,1199,0
u098,/search,sess_1920,2024-01-01 21:51:07,11,2201,0
u095,/about,sess_1921,2024-01-01 00:02:30,18,1816,0
u001,/faq,sess_1922,2024-01-01 10:15:57,14,1807,0
u197,/terms,sess_1923,2024-01-01 13:57:33,8,1192,0
u056,/terms,sess_1924,2024-01-01 01:25:48,9,2000,0
u093,/product,sess_1925,2024-01-01 19:57:32,4,2528,0
u116,/blog,sess_1926,2024-01-01 07:55:20,16,3356,0
u178,/faq,sess_1927,2024-01-01 20:41:36,18,1040,0
u126,/pricing,sess_1928,2024-01-01 17:49:03,12,2363,0
u148,/contact,sess_1929,2024-01-01 09:48:37,3,1722,0
u020,/search,sess_1930,2024-01-01 08:28:45,12,3230,0
u058,/home,sess_1931,2024-01-01 17:15:49,9,3012,0
u153,/pricing,sess_1932,2024-01-01 18:43:14,2,1273,0
u036,/contact,sess_1933,2024-01-01 21:16:10,4,1962,0
u139,/cart,sess_1934,2024-01-01 19:56:42,7,2912,0
u157,/search,sess_1935,2024-01-01 13:59:46,17,1835,0
u013,/blog,sess_1936,2024-01-01 01:13:22,4,2907,0
u041,/search,sess_1937,2024-01-01 08:41:00,20,1123,0
u187,/about,sess_1938,2024-01-01 16:11:04,3,353,0
u164,/contact,sess_1939,2024-01-01 15:12:46,7,549,0
u053,/cart,sess_1940,2024-01-01 13:36:03,17,379,0
u074,/contact,sess_1941,2024-01-01 20:03:45,9,1457,0
u177,/signup,sess_1942,2024-01-01 20:40:34,14,1943,0
u003,/cart,sess_1943,2024-01-01 00:56:43,5,232,0
u031,/pricing,sess_1944,2024-01-01 18:46:12,7,1640,0
u182,/about,sess_1945,2024-01-01 17:11:59,12,2707,0
u070,/blog,sess_1946,2024-01-01 05:06:06,10,3367,0
u087,/blog,sess_1947,2024-01-01 22:35:27,16,1923,0
u133,/login,sess_1948,2024-01-01 20:20:34,20,950,0
u014,/product,sess_1949,2024-01-01 09:23:05,18,2910,0
u126,/privacy,sess_1950,2024-01-01 05:57:53,11,2753,0
u167,/signup,sess_1951,2024-01-01 01:56:18,18,2097,0
u179,/about,sess_1952,2024-01-01 15:34:28,7,1438,0
u033,/login,sess_1953,2024-01-01 23:57:46,16,2210,0
u132,/terms,sess_1954,2024-01-01 02:17:54,19,22,0
u109,/terms,sess_1955,2024-01-01 16:55:45,9,2576,0
u100,/contact,sess_1956,2024-01-01 08:43:34,9,2279,0
u193,/search,sess_1957,2024-01-01 23:08:20,6,3525,0
u061,/signup,sess_1958,2024-01-01 02:31:59,1,3079,1
u052,/blog,sess_1959,2024-01-01 22:49:51,4,2265,0
u026,/signup,sess_1960,2024-01-01 16:09:18,6,2287,0
u102,/home,sess_1961,2024-01-01 23:48:41,15,3132,0
u093,/home,sess_1962,2024-01-01 10:24:44,7,86,0
u179,/login,sess_1963,2024-01-01 23:06:09,9,108,0
u076,/home,sess_1964,2024-01-01 05:13:27,6,2691,0
u043,/product,sess_1965,2024-01-01 03:13:04,10,3226,0
u067,/signup,sess_1966,2024-01-01 17:48:57,17,2393,0
u135,/checkout,sess_1967,2024-01-01 09:30:18,17,645,0
u188,/about,sess_1968,2024-01-01 17:18:27,1,1586,1
u070,/checkout,sess_1969,2024-01-01 09:08:04,5,1377,0
u015,/checkout,sess_1970,2024-01-01 10:38:56,4,156,0
u127,/contact,sess_1971,2024-01-01 05:56:54,11,1181,0
u076,/checkout,sess_1972,2024-01-01 21:21:10,6,2584,0
u104,/faq,sess_1973,2024-01-01 07:29:25,2,2388,0
u031,/faq,sess_1974,2024-01-01 21:55:28,9,1008,0
u148,/cart,sess_1975,2024-01-01 01:56:54,7,1032,0
u190,/search,sess_1976,2024-01-01 17:59:44,16,1944,0
u010,/pricing,sess_1977,2024-01-01 03:17:00,5,1127,0
u121,/terms,sess_1978,2024-01-01 20:09:30,12,3515,0
u088,/about,sess_1979,2024-01-01 11:01:04,19,3450,0
u013,/about,sess_1980,2024-01-01 00:27:44,19,2294,0
u117,/pricing,sess_1981,2024-01-01 19:29:25,5,1119,0
u135,/signup,sess_1982,2024-01-01 13:25:01,20,2116,0
u088,/terms,sess_1983,2024-01-01 12:03:26,3,3371,0
u017,/home,sess_1984,2024-01-01 23:21:42,7,2596,0
u027,/blog,sess_1985,2024-01-01 13:49:17,4,452,0
u140,/about,sess_1986,2024-01-01 18:46:06,9,2834,0
u090,/privacy,sess_1987,2024-01-01 06:56:43,11,335,0
u156,/login,sess_1988,2024-01-01 11:20:26,12,1477,0
u197,/pricing,sess_1989,2024-01-01 22:54:55,17,335,0
u182,/faq,sess_1990,2024-01-01 07:43:24,3,3203,0
u059,/checkout,sess_1991,2024-01-01 00:23:01,2,2715,0
u090,/pricing,sess_1992,2024-01-01 00:04:57,3,793,0
u104,/cart,sess_1993,2024-01-01 15:06:27,19,1543,0
u156,/about,sess_1994,2024-01-01 12:01:29,2,2437,0
u030,/privacy,sess_1995,2024-01-01 18:39:58,15,2487,0
u150,/blog,sess_1996,2024-01-01 04:07:36,2,1618,0
u038,/blog,sess_1997,2024-01-01 12:25:43,4,683,0
u192,/checkout,sess_1998,2024-01-01 05:44:20,20,1501,0
u056,/login,sess_1999,2024-01-01 21:24:51,12,921,0
u105,/about,sess_2000,2024-01-01 20:09:56,5,1876,0
u033,/checkout,sess_2001,2024-01-01 15:23:02,7,3593,0
u103,/terms,sess_2002,2024-01-01 16:40:37,16,352,0
u052,/search,sess_2003,2024-01-01 15:23:58,6,1309,0
u090,/terms,sess_2004,2024-01-01 00:02:35,13,1051,0
u134,/cart,sess_2005,2024-01-01 05:18:05,18,2618,0
u108,/about,sess_2006,2024-01-01 23:53:39,9,2797,0
u020,/privacy,sess_2007,2024-01-01 10:57:08,18,1692,0
u169,/pricing,sess_2008,2024-01-01 09:43:13,1,2097,1
u111,/cart,sess_2009,2024-01-01 03:51:11,1,2366,1
u025,/faq,sess_2010,2024-01-01 15:22:20,8,3312,0
u184,/home,sess_2011,2024-01-01 12:13:26,13,451,0
u075,/contact,sess_2012,2024-01-01 08:57:27,6,1771,0
u145,/pricing,sess_2013,2024-01-01 02:47:52,4,165,0
u050,/privacy,sess_2014,2024-01-01 05:52:22,12,1561,0
u161,/about,sess_2015,2024-01-01 15:56:00,17,1443,0
u017,/privacy,sess_2016,2024-01-01 10:39:23,10,2167,0
u131,/pricing,sess_2017,2024-01-01 09:15:16,4,283,0
u170,/privacy,sess_2018,2024-01-01 16:15:25,20,2428,0
u080,/contact,sess_2019,2024-01-01 20:15:49,13,1519,0
u003,/contact,sess_2020,2024-01-01 17:51:48,2,2674,0
u024,/checkout,sess_2021,2024-01-01 03:25:57,18,1638,0
u070,/blog,sess_2022,2024-01-01 19:52:12,11,3584,0
u069,/signup,sess_2023,2024-01-01 03:43:35,2,3386,0
u113,/about,sess_2024,2024-01-01 06:14:12,8,3451,0
u137,/search,sess_2025,2024-01-01 20:12:41,16,3262,0
u108,/search,sess_2026,2024-01-01 17:48:21,18,749,0
u182,/checkout,sess_2027,2024-01-01 12:18:31,18,3456,0
u134,/terms,sess_2028,2024-01-01 04:58:07,6,73,0
u153,/terms,sess_2029,2024-01-01 00:18:04,13,601,0
u164,/about,sess_2030,2024-01-01 13:42:20,14,1032,0
u048,/signup,sess_2031,2024-01-01 20:28:50,20,752,0
u115,/contact,sess_2032,2024-01-01 05:28:35,6,3378,0
u002,/privacy,sess_2033,2024-01-01 12:35:33,6,1466,0
u016,/pricing,sess_2034,2024-01-01 01:30:31,19,2407,0
u182,/blog,sess_2035,2024-01-01 14:51:58,5,2962,0
u058,/privacy,sess_2036,2024-01-01 04:42:29,7,3330,0
u168,/product,sess_2037,2024-01-01 08:08:05,19,3180,0
u048,/pricing,sess_2038,2024-01-01 20:58:36,3,2352,0
u002,/login,sess_2039,2024-01-01 20:09:58,5,1837,0
u073,/blog,sess_2040,2024-01-01 09:52:20,18,348,0
u188,/privacy,sess_2041,2024-01-01 04:18:14,1,2540,1
u089,/signup,sess_2042,2024-01-01 19:46:07,4,998,0
u195,/product,sess_2043,2024-01-01 05:34:08,3,3503,0
u032,/login,sess_2044,2024-01-01 05:23:44,18,623,0
u046,/contact,sess_2045,2024-01-01 18:46:37,3,3170,0
u031,/about,sess_2046,2024-01-01 09:17:22,9,268,0
u192,/pricing,sess_2047,2024-01-01 17:15:41,12,520,0
u079,/home,sess_2048,2024-01-01 09:46:12,6,1321,0
u045,/login,sess_2049,2024-01-01 12:15:01,9,440,0
u007,/contact,sess_2050,2024-01-01 22:04:39,11,1260,0
u170,/about,sess_2051,2024-01-01 21:21:57,13,3447,0
u119,/about,sess_2052,2024-01-01 22:02:07,10,1062,0
u188,/cart,sess_2053,2024-01-01 18:07:26,20,1055,0
u180,/search,sess_2054,2024-01-01 17:32:44,14,2746,0
u149,/faq,sess_2055,2024-01-01 02:14:08,13,987,0
u021,/cart,sess_2056,2024-01-01 10:49:26,5,763,0
u069,/contact,sess_2057,2024-01-01 05:39:41,9,2106,0
u049,/terms,sess_2058,2024-01-01 06:31:50,20,577,0
u057,/product,sess_2059,2024-01-01 20:37:58,16,1723,0
u114,/login,sess_2060,2024-01-01 14:47:16,17,2959,0
u112,/product,sess_2061,2024-01-01 03:51:08,10,3046,0
u108,/search,sess_2062,2024-01-01 19:23:10,1,355,1
u125,/contact,sess_2063,2024-01-01 15:55:27,7,1691,0
u185,/blog,sess_2064,2024-01-01 18:14:49,3,243,0
u100,/terms,sess_2065,2024-01-01 21:08:04,4,1948,0
u113,/terms,sess_2066,2024-01-01 06:46:11,13,1634,0
u185,/signup,sess_2067,2024-01-01 23:34:33,19,1955,0
u100,/search,sess_2068,2024-01-01 07:16:44,17,695,0
u002,/checkout,sess_2069,2024-01-01 06:20:02,1,2906,1
u025,/terms,sess_2070,2024-01-01 07:49:09,2,2200,0
u151,/checkout,sess_2071,2024-01-01 17:02:20,5,163,0
u065,/about,sess_2072,2024-01-01 07:39:31,7,2182,0
u153,/search,sess_2073,2024-01-01 03:41:45,10,1680,0
u190,/about,sess_2074,2024-01-01 19:17:39,14,2909,0
u133,/login,sess_2075,2024-01-01 14:42:37,17,994,0
u020,/terms,sess_2076,2024-01-01 21:12:07,8,401,0
u025,/signup,sess_2077,2024-01-01 19:36:46,17,557,0
u037,/home,sess_2078,2024-01-01 12:34:07,14,377,0
u113,/privacy,sess_2079,2024-01-01 16:14:03,11,599,0
u127,/faq,sess_2080,2024-01-01 09:27:52,11,1852,0
u099,/home,sess_2081,2024-01-01 03:57:13,2,3339,0
u081,/login,sess_2082,2024-01-01 02:30:30,3,911,0
u020,/product,sess_2083,2024-01-01 14:16:48,7,859,0
u189,/about,sess_2084,2024-01-01 20:20:44,6,1055,0
u004,/home,sess_2085,2024-01-01 16:38:58,7,2266,0
u094,/pricing,sess_2086,2024-01-01 20:29:51,11,1184,0
u109,/pricing,sess_2087,2024-01-01 05:49:08,12,3243,0
u037,/home,sess_2088,2024-01-01 05:16:24,6,1042,0
u192,/terms,sess_2089,2024-01-01 17:44:56,17,3124,0
u093,/faq,sess_2090,2024-01-01 10:08:08,9,3468,0
u092,/product,sess_2091,2024-01-01 03:30:15,3,2130,0
u105,/privacy,sess_2092,2024-01-01 06:14:07,20,450,0
u164,/login,sess_2093,2024-01-01 14:15:18,3,1243,0
u049,/faq,sess_2094,2024-01-01 06:09:36,20,2081,0
u003,/signup,sess_2095,2024-01-01 22:08:47,9,833,0
u171,/home,sess_2096,2024-01-01 15:41:11,13,1013,0
u093,/home,sess_2097,2024-01-01 05:21:12,12,1143,0
u182,/signup,sess_2098,2024-01-01 22:56:24,12,1307,0
u199,/pricing,sess_2099,2024-01-01 22:03:47,9,3148,0
u193,/contact,sess_2100,2024-01-01 18:04:50,4,169,0
u079,/faq,sess_2101,2024-01-01 17:44:36,20,3335,0
u140,/search,sess_2102,2024-01-01 09:39:09,16,651,0
u045,/pricing,sess_2103,2024-01-01 23:52:58,8,2473,0
u130,/home,sess_2104,2024-01-01 02:27:03,14,1670,0
u114,/about,sess_2105,2024-01-01 15:44:06,8,112,0
u100,/checkout,sess_2106,2024-01-01 04:01:59,16,1869,0
u070,/product,sess_2107,2024-01-01 17:25:47,12,1864,0
u099,/cart,sess_2108,2024-01-01 17:28:45,14,1458,0
u102,/about,sess_2109,2024-01-01 15:33:34,8,1066,0
u028,/cart,sess_2110,2024-01-01 23:24:45,4,352,0
u103,/blog,sess_2111,2024-01-01 21:26:47,20,3089,0
u153,/product,sess_2112,2024-01-01 07:00:41,11,2714,0
u153,/checkout,sess_2113,2024-01-01 19:41:39,10,2353,0
u112,/product,sess_2114,2024-01-01 08:53:48,4,2747,0
u102,/product,sess_2115,2024-01-01 11:00:08,7,2273,0
u017,/product,sess_2116,2024-01-01 01:03:16,5,555,0
u126,/home,sess_2117,2024-01-01 08:37:39,18,1162,0
u140,/terms,sess_2118,2024-01-01 19:18:57,6,436,0
u172,/contact,sess_2119,2024-01-01 08:16:13,11,2603,0
u028,/checkout,sess_2120,2024-01-01 08:44:35,11,1581,0
u123,/login,sess_2121,2024-01-01 22:25:11,9,3321,0
u044,/cart,sess_2122,2024-01-01 09:37:21,4,3223,0
u043,/login,sess_2123,2024-01-01 05:27:04,1,3195,1
u152,/home,sess_2124,2024-01-01 16:13:33,2,2234,0
u011,/login,sess_2125,2024-01-01 13:54:41,15,1862,0
u129,/product,sess_2126,2024-01-01 08:16:43,6,3549,0
u023,/cart,sess_2127,2024-01-01 06:04:33,6,2993,0
u062,/pricing,sess_2128,2024-01-01 09:36:24,10,2691,0
u026,/checkout,sess_2129,2024-01-01 08:13:22,7,1875,0
u026,/blog,sess_2130,2024-01-01 00:11:30,16,2894,0
u136,/pricing,sess_2131,2024-01-01 13:03:44,13,1581,0
u151,/pricing,sess_2132,2024-01-01 03:45:07,18,1579,0
u157,/login,sess_2133,2024-01-01 08:04:38,20,2515,0
u053,/product,sess_2134,2024-01-01 09:16:23,12,1659,0
u167,/blog,sess_2135,2024-01-01 21:34:51,2,1797,0
u189,/checkout,sess_2136,2024-01-01 22:13:10,13,2854,0
u045,/about,sess_2137,2024-01-01 21:51:48,10,3239,0
u128,/pricing,sess_2138,2024-01-01 09:42:05,6,1188,0
u104,/faq,sess_2139,2024-01-01 02:02:54,10,1853,0
u076,/blog,sess_2140,2024-01-01 14:45:47,5,2426,0
u195,/privacy,sess_2141,2024-01-01 22:06:48,7,3476,0
u093,/privacy,sess_2142,2024-01-01 04:03:23,16,1787,0
u102,/checkout,sess_2143,2024-01-01 08:18:44,10,393,0
u035,/search,sess_2144,2024-01-01 06:46:11,3,3031,0
u050,/contact,sess_2145,2024-01-01 15:32:21,9,1062,0
u060,/cart,sess_2146,2024-01-01 07:58:16,10,841,0
u164,/search,sess_2147,2024-01-01 23:47:39,15,1115,0
u016,/product,sess_2148,2024-01-01 22:19:12,12,1640,0
u187,/cart,sess_2149,2024-01-01 16:49:36,13,1279,0
u020,/cart,sess_2150,2024-01-01 06:23:56,12,2610,0
u173,/blog,sess_2151,2024-01-01 01:27:06,8,350,0
u141,/privacy,sess_2152,2024-01-01 06:58:26,12,2013,0
u192,/home,sess_2153,2024-01-01 16:08:23,10,2966,0
u150,/cart,sess_2154,2024-01-01 07:46:11,1,887,1
u019,/contact,sess_2155,2024-01-01 09:25:41,4,3133,0
u153,/contact,sess_2156,2024-01-01 02:43:59,4,2387,0
u107,/product,sess_2157,2024-01-01 21:14:10,18,1471,0
u044,/signup,sess_2158,2024-01-01 13:27:29,6,3594,0
u101,/search,sess_2159,2024-01-01 15:20:19,2,780,0
u181,/contact,sess_2160,2024-01-01 14:36:35,20,2849,0
u187,/about,sess_2161,2024-01-01 20:52:53,11,2833,0
u097,/login,sess_2162,2024-01-01 03:34:51,9,3034,0
u148,/search,sess_2163,2024-01-01 17:36:33,17,1061,0
u072,/product,sess_2164,2024-01-01 01:31:01,4,845,0
u070,/cart,sess_2165,2024-01-01 12:11:42,18,2570,0
u176,/about,sess_2166,2024-01-01 04:22:49,14,2527,0
u180,/signup,sess_2167,2024-01-01 14:33:08,3,593,0
u159,/terms,sess_2168,2024-01-01 04:29:03,19,535,0
u022,/contact,sess_2169,2024-01-01 18:26:10,5,2060,0
u065,/blog,sess_2170,2024-01-01 03:24:42,1,3136,1
u112,/pricing,sess_2171,2024-01-01 19:15:36,11,1266,0
u090,/signup,sess_2172,2024-01-01 07:48:33,18,3315,0
u075,/pricing,sess_2173,2024-01-01 13:23:57,9,205,0
u033,/about,sess_2174,2024-01-01 03:46:06,15,2959,0
u040,/login,sess_2175,2024-01-01 09:51:54,5,1619,0
u071,/home,sess_2176,2024-01-01 21:08:04,11,32,0
u110,/contact,sess_2177,2024-01-01 02:34:06,8,197,0
u189,/terms,sess_2178,2024-01-01 03:41:29,6,395,0
u116,/blog,sess_2179,2024-01-01 07:37:33,20,288,0
u078,/contact,sess_2180,2024-01-01 02:48:36,11,3571,0
u116,/about,sess_2181,2024-01-01 23:36:38,17,3217,0
u197,/faq,sess_2182,2024-01-01 23:27:28,15,2633,0
u045,/privacy,sess_2183,2024-01-01 18:37:57,14,385,0
u100,/privacy,sess_2184,2024-01-01 00:05:23,17,3082,0
u177,/about,sess_2185,2024-01-01 16:43:49,2,1804,0
u128,/faq,sess_2186,2024-01-01 15:07:46,7,1315,0
u074,/product,sess_2187,2024-01-01 13:10:58,8,1118,0
u046,/faq,sess_2188,2024-01-01 13:05:49,18,2897,0
u129,/contact,sess_2189,2024-01-01 17:51:58,13,2980,0
u015,/about,sess_2190,2024-01-01 11:13:19,7,1504,0
u117,/search,sess_2191,2024-01-01 01:43:52,19,1005,0
u114,/login,sess_2192,2024-01-01 05:38:30,3,1013,0
u023,/product,sess_2193,2024-01-01 16:39:14,1,3200,1
u182,/signup,sess_2194,2024-01-01 21:17:05,7,350,0
u181,/product,sess_2195,2024-01-01 01:12:34,9,53,0
u177,/signup,sess_2196,2024-01-01 19:28:01,1,751,1
u069,/cart,sess_2197,2024-01-01 08:52:46,16,1976,0
u164,/pricing,sess_2198,2024-01-01 08:31:46,20,2907,0
u101,/home,sess_2199,2024-01-01 00:10:13,4,3118,0
u086,/about,sess_2200,2024-01-01 20:20:50,14,2529,0
u120,/privacy,sess_2201,2024-01-01 00:31:03,5,418,0
u150,/signup,sess_2202,2024-01-01 07:19:47,15,2356,0
u010,/pricing,sess_2203,2024-01-01 06:00:20,20,1608,0
u066,/faq,sess_2204,2024-01-01 11:11:15,16,548,0
u047,/signup,sess_2205,2024-01-01 01:19:48,13,921,0
u096,/terms,sess_2206,2024-01-01 03:36:30,4,1644,0
u196,/search,sess_2207,2024-01-01 13:56:30,2,1919,0
u001,/contact,sess_2208,2024-01-01 02:13:18,12,572,0
u156,/contact,sess_2209,2024-01-01 07:54:46,8,630,0
u068,/home,sess_2210,2024-01-01 06:56:50,16,452,0
u072,/search,sess_2211,2024-01-01 16:47:31,6,3066,0
u165,/cart,sess_2212,2024-01-01 20:49:51,19,1696,0
u058,/checkout,sess_2213,2024-01-01 10:13:23,20,2997,0
u073,/signup,sess_2214,2024-01-01 11:58:14,4,2154,0
u155,/login,sess_2215,2024-01-01 17:16:26,15,608,0
u017,/pricing,sess_2216,2024-01-01 15:33:32,20,978,0
u148,/cart,sess_2217,2024-01-01 01:16:43,15,2999,0
u179,/home,sess_2218,2024-01-01 18:16:38,13,2694,0
u195,/blog,sess_2219,2024-01-01 23:43:56,5,3000,0
u146,/blog,sess_2220,2024-01-01 01:50:19,19,1248,0
u120,/blog,sess_2221,2024-01-01 00:24:57,7,1999,0
u175,/search,sess_2222,2024-01-01 21:45:19,12,3004,0
u144,/product,sess_2223,2024-01-01 13:11:08,4,1128,0
u105,/checkout,sess_2224,2024-01-01 02:00:25,19,2448,0
u132,/pricing,sess_2225,2024-01-01 06:23:24,16,2900,0
u009,/home,sess_2226,2024-01-01 18:48:24,15,3250,0
u155,/product,sess_2227,2024-01-01 23:04:33,1,263,1
u087,/pricing,sess_2228,2024-01-01 08:35:38,18,2587,0
u088,/privacy,sess_2229,2024-01-01 06:24:23,19,2036,0
u196,/home,sess_2230,2024-01-01 12:31:00,10,2545,0
u068,/product,sess_2231,2024-01-01 15:20:57,14,387,0
u103,/search,sess_2232,2024-01-01 07:03:09,17,3414,0
u065,/blog,sess_2233,2024-01-01 20:23:24,11,2831,0
u121,/login,sess_2234,2024-01-01 14:41:56,15,715,0
u130,/home,sess_2235,2024-01-01 17:51:01,4,1021,0
u100,/product,sess_2236,2024-01-01 20:53:25,13,2384,0
u165,/signup,sess_2237,2024-01-01 16:46:58,3,690,0
u120,/checkout,sess_2238,2024-01-01 21:41:40,8,988,0
u056,/about,sess_2239,2024-01-01 09:30:48,8,357,0
u002,/home,sess_2240,2024-01-01 10:20:51,17,2042,0
u177,/checkout,sess_2241,2024-01-01 22:24:34,10,298,0
u177,/terms,sess_2242,2024-01-01 02:51:49,2,3554,0
u190,/checkout,sess_2243,2024-01-01 08:00:13,19,3026,0
u039,/signup,sess_2244,2024-01-01 02:26:18,16,1171,0
u078,/about,sess_2245,2024-01-01 13:04:54,1,1219,1
u097,/product,sess_2246,2024-01-01 15:39:09,18,1753,0
u161,/checkout,sess_2247,2024-01-01 05:11:22,20,1513,0
u014,/blog,sess_2248,2024-01-01 23:23:14,12,2670,0
u112,/blog,sess_2249,2024-01-01 10:26:50,4,1119,0
u013,/pricing,sess_2250,2024-01-01 11:42:22,17,995,0
u017,/terms,sess_2251,2024-01-01 15:08:15,15,2352,0
u070,/signup,sess_2252,2024-01-01 00:53:49,19,3489,0
u021,/cart,sess_2253,2024-01-01 03:33:39,5,1455,0
u083,/signup,sess_2254,2024-01-01 13:36:27,1,767,1
u035,/terms,sess_2255,2024-01-01 09:44:31,9,2670,0
u153,/login,sess_2256,2024-01-01 12:35:17,14,969,0
u043,/login,sess_2257,2024-01-01 04:58:14,15,1203,0
u060,/privacy,sess_2258,2024-01-01 15:20:56,18,1835,0
u147,/terms,sess_2259,2024-01-01 06:24:34,11,2222,0
u186,/login,sess_2260,2024-01-01 12:33:31,5,2526,0
u193,/product,sess_2261,2024-01-01 14:12:00,4,3102,0
u031,/terms,sess_2262,2024-01-01 15:23:28,2,680,0
u179,/terms,sess_2263,2024-01-01 21:42:10,15,1036,0
u137,/terms,sess_2264,2024-01-01 19:45:43,6,1871,0
u169,/home,sess_2265,2024-01-01 04:45:09,1,3163,1
u166,/faq,sess_2266,2024-01-01 00:27:41,8,2668,0
u129,/signup,sess_2267,2024-01-01 20:35:58,16,27,0
u019,/privacy,sess_2268,2024-01-01 21:43:31,3,1919,0
u054,/search,sess_2269,2024-01-01 10:46:07,5,781,0
u198,/pricing,sess_2270,2024-01-01 22:16:27,6,1220,0
u149,/product,sess_2271,2024-01-01 05:40:43,3,2245,0
u039,/checkout,sess_2272,2024-01-01 15:34:24,20,1661,0
u081,/faq,sess_2273,2024-01-01 13:16:17,7,3465,0
u197,/blog,sess_2274,2024-01-01 01:52:15,17,3555,0
u122,/contact,sess_2275,2024-01-01 10:12:20,20,2263,0
u075,/home,sess_2276,2024-01-01 16:34:22,10,2915,0
u009,/blog,sess_2277,2024-01-01 21:15:21,8,3427,0
u038,/blog,sess_2278,2024-01-01 00:15:33,4,3271,0
u071,/checkout,sess_2279,2024-01-01 04:15:18,2,1564,0
u094,/about,sess_2280,2024-01-01 01:38:44,18,114,0
u177,/login,sess_2281,2024-01-01 19:20:37,11,1763,0
u109,/product,sess_2282,2024-01-01 01:07:37,9,405,0
u154,/checkout,sess_2283,2024-01-01 20:27:59,1,2671,1
u066,/cart,sess_2284,2024-01-01 10:09:00,6,1027,0
u020,/about,sess_2285,2024-01-01 21:40:55,3,3543,0
u009,/home,sess_2286,2024-01-01 23:59:08,10,2134,0
u182,/signup,sess_2287,2024-01-01 14:08:02,3,2126,0
u077,/pricing,sess_2288,2024-01-01 08:05:37,12,2128,0
u138,/pricing,sess_2289,2024-01-01 05:01:29,20,1977,0
u057,/checkout,sess_2290,2024-01-01 08:58:05,20,2934,0
u198,/search,sess_2291,2024-01-01 07:57:47,15,515,0
u170,/checkout,sess_2292,2024-01-01 17:15:22,6,291,0
u175,/faq,sess_2293,2024-01-01 14:24:27,20,2762,0
u140,/contact,sess_2294,2024-01-01 18:14:09,15,1844,0
u069,/product,sess_2295,2024-01-01 19:01:21,4,2291,0
u026,/login,sess_2296,2024-01-01 03:55:09,4,3483,0
u127,/search,sess_2297,2024-01-01 23:05:16,4,1308,0
u183,/terms,sess_2298,2024-01-01 01:48:40,5,57,0
u157,/pricing,sess_2299,2024-01-01 19:40:30,17,863,0
u124,/checkout,sess_2300,2024-01-01 04:14:00,19,2233,0
u042,/contact,sess_2301,2024-01-01 06:47:50,14,2273,0
u190,/privacy,sess_2302,2024-01-01 08:24:33,17,2132,0
u081,/home,sess_2303,2024-01-01 05:05:10,4,1591,0
u117,/product,sess_2304,2024-01-01 12:59:02,2,2510,0
u115,/contact,sess_2305,2024-01-01 05:32:19,8,1452,0
u056,/faq,sess_2306,2024-01-01 19:48:45,1,2981,1
u187,/privacy,sess_2307,2024-01-01 00:29:07,10,2239,0
u139,/pricing,sess_2308,2024-01-01 20:39:10,13,2450,0
u107,/pricing,sess_2309,2024-01-01 21:53:00,7,843,0
u080,/about,sess_2310,2024-01-01 01:23:11,20,2358,0
u059,/home,sess_2311,2024-01-01 16:24:14,6,729,0
u182,/blog,sess_2312,2024-01-01 18:49:47,6,667,0
u161,/faq,sess_2313,2024-01-01 00:40:13,3,3534,0
u122,/signup,sess_2314,2024-01-01 21:08:44,2,3477,0
